customer_id,persona,age,gender,city,city_tier,occupation,monthly_income,household_size,loyalty_program_member,preferred_payment_method,app_engagement_score,price_sensitivity_score,impulsiveness_score,health_consciousness_score,discount_affinity_score,late_night_ordering_tendency,weekend_ordering_tendency,brand_loyalty_score,churn_risk_profile
CUST007083,Students,60,Male,Mumbai,Metro,Engineer,31474,6,0,Card,7.67,8.88,6.15,6.07,7.37,1.95,9.36,6.13,8.13
CUST007084,Students,39,Female,Bengaluru,Metro,Teacher,29492,2,0,COD,7.77,6.69,5.41,4.7,9.29,5.88,1.59,2.48,9.06
CUST007085,Students,24,Other,Ahmedabad,Tier-1,Designer,27346,1,0,UPI,5.01,3.56,8.21,3.01,8.75,8.86,4.25,7.39,7.11
CUST007086,Families,29,Male,Pune,Tier-1,Teacher,45457,4,1,Wallet,6.61,4.53,2.37,6.03,7.97,8.1,5.51,3.36,2.81
CUST007087,Families,29,Male,Pune,Tier-1,Manager,74048,1,0,COD,7.22,2.53,2.64,5.05,6.43,9.18,2.18,5.99,1.59
CUST007088,Young Professionals,19,Other,Ahmedabad,Tier-1,Consultant,75906,6,0,UPI,8.47,3.0,9.32,6.5,4.37,9.45,8.35,1.05,2.86
CUST007089,Health Conscious,53,Male,Bengaluru,Metro,Teacher,151914,2,1,Wallet,2.06,3.71,2.36,8.38,4.79,7.58,4.81,8.85,5.07
CUST007090,Students,23,Female,Hyderabad,Metro,Designer,35303,5,0,UPI,8.12,8.92,7.64,4.04,9.06,3.29,5.19,9.89,6.19
CUST007091,Young Professionals,36,Male,Jaipur,Tier-1,Consultant,97952,4,1,UPI,4.08,3.3,9.78,5.92,2.05,6.21,2.76,7.12,7.84
CUST007092,Health Conscious,25,Female,Ahmedabad,Tier-1,Business,160026,2,1,UPI,5.14,1.61,3.67,8.91,2.03,9.88,6.77,7.84,6.36
CUST007093,Young Professionals,46,Other,Jaipur,Tier-1,Engineer,95617,2,0,COD,1.18,7.15,9.06,8.06,5.03,9.15,1.21,3.53,2.23
CUST007094,Health Conscious,51,Male,Delhi,Metro,Business,107929,4,1,Card,4.76,6.12,3.45,8.19,2.49,4.18,8.39,6.78,1.15
CUST007095,Young Professionals,39,Other,Hyderabad,Metro,Student,130286,1,1,Wallet,7.17,4.06,6.03,5.79,4.91,7.56,7.54,3.84,1.62
CUST007096,Health Conscious,32,Male,Delhi,Metro,Doctor,168059,1,0,UPI,2.75,4.87,4.63,8.89,2.36,8.73,8.35,3.61,4.71
CUST007097,Health Conscious,57,Other,Jaipur,Tier-1,Engineer,121846,2,0,UPI,1.76,9.88,4.38,8.23,2.75,2.11,2.57,6.79,9.71
CUST007098,Health Conscious,49,Female,Indore,Tier-2,Designer,77900,6,0,Card,8.73,1.84,4.54,8.48,3.44,8.69,2.16,2.58,3.53
CUST007099,Health Conscious,46,Male,Nagpur,Tier-2,Student,74850,6,1,COD,4.09,7.52,4.4,9.57,2.05,3.68,6.94,8.93,9.91
CUST007100,Health Conscious,28,Female,Jaipur,Tier-1,Doctor,114703,2,0,UPI,3.23,4.97,4.89,8.44,3.03,9.2,3.95,4.99,8.57
CUST007101,Young Professionals,43,Other,Nagpur,Tier-2,Manager,82504,4,1,UPI,5.93,7.9,9.12,8.43,2.42,4.21,9.53,9.47,8.87
CUST007102,Students,33,Male,Hyderabad,Metro,Engineer,31513,1,0,UPI,3.94,9.82,5.49,6.62,9.61,1.31,8.5,1.51,5.55
CUST007103,Health Conscious,58,Male,Jaipur,Tier-1,Business,96035,1,0,COD,8.65,7.41,3.97,8.26,4.57,8.96,1.99,1.26,7.51
CUST007104,Health Conscious,29,Other,Jaipur,Tier-1,Business,66680,1,1,COD,8.55,4.2,4.32,8.09,2.28,9.49,4.48,2.56,2.2
CUST007105,Families,43,Female,Jaipur,Tier-1,Consultant,104733,3,1,UPI,9.95,8.96,2.09,7.57,6.48,8.91,5.29,5.95,2.87
CUST007106,Young Professionals,60,Other,Delhi,Metro,Student,51845,6,0,Card,3.26,6.72,6.98,7.95,5.6,5.71,7.72,8.0,1.71
CUST007107,Health Conscious,46,Other,Bengaluru,Metro,Teacher,91018,5,0,UPI,7.3,3.15,4.91,8.33,4.84,5.55,3.39,4.73,6.05
CUST007108,Young Professionals,22,Female,Delhi,Metro,Student,107469,1,0,UPI,3.26,8.47,9.07,6.88,2.81,7.65,6.31,5.63,5.23
CUST007109,Young Professionals,26,Female,Jaipur,Tier-1,Business,110747,3,0,COD,6.04,1.0,6.41,5.69,5.91,5.88,4.23,6.67,1.33
CUST007110,Young Professionals,56,Other,Pune,Tier-1,Teacher,66451,3,1,Card,7.36,8.34,8.89,8.81,4.93,6.06,2.63,4.5,9.26
CUST007111,Students,35,Female,Pune,Tier-1,Doctor,15683,3,1,Wallet,7.47,1.61,8.71,3.63,9.55,9.17,6.13,4.54,4.12
CUST007112,Students,54,Male,Indore,Tier-2,Engineer,25689,2,0,UPI,9.88,4.9,5.1,6.79,8.32,3.32,9.43,3.56,6.55
CUST007113,Students,18,Male,Nagpur,Tier-2,Business,36123,1,1,Wallet,3.16,7.85,6.05,5.87,7.58,7.02,1.73,2.23,4.29
CUST007114,Health Conscious,19,Male,Ahmedabad,Tier-1,Doctor,135684,1,0,COD,2.62,6.07,2.21,9.24,3.72,7.69,2.42,3.46,5.71
CUST007115,Health Conscious,60,Female,Bengaluru,Metro,Business,61701,4,0,Wallet,8.89,8.89,3.99,9.9,3.16,4.61,2.85,8.67,5.85
CUST007116,Young Professionals,29,Male,Delhi,Metro,Student,105310,3,1,Card,3.27,2.83,6.57,6.2,3.19,9.45,1.38,5.54,8.15
CUST007117,Health Conscious,40,Female,Ahmedabad,Tier-1,Teacher,114816,2,0,UPI,6.06,1.29,3.78,8.21,2.36,3.23,5.67,9.98,4.52
CUST007118,Young Professionals,46,Male,Indore,Tier-2,Student,85761,4,0,COD,3.75,7.69,9.71,7.9,2.87,9.93,9.53,7.16,3.39
CUST007119,Students,39,Male,Delhi,Metro,Engineer,30424,4,0,Wallet,7.49,4.13,8.8,3.41,9.45,8.91,5.5,9.87,2.32
CUST007120,Young Professionals,38,Male,Jaipur,Tier-1,Student,94157,6,1,COD,3.62,7.74,7.39,5.94,4.49,3.97,2.35,3.36,8.7
CUST007121,Students,42,Male,Bengaluru,Metro,Consultant,27957,6,1,UPI,8.64,3.47,7.65,3.58,8.24,7.94,1.58,1.9,2.89
CUST007122,Students,29,Male,Jaipur,Tier-1,Engineer,29165,4,0,UPI,6.48,6.48,7.81,5.54,8.0,1.66,4.55,6.31,4.72
CUST007123,Health Conscious,26,Male,Pune,Tier-1,Doctor,128466,1,1,Card,9.31,7.85,2.36,9.04,2.46,4.83,4.4,7.16,7.31
CUST007124,Health Conscious,24,Male,Indore,Tier-2,Doctor,179314,4,1,Wallet,3.12,7.03,3.91,8.39,2.59,7.99,7.55,6.78,6.62
CUST007125,Young Professionals,49,Female,Hyderabad,Metro,Teacher,133007,4,1,COD,6.64,1.15,7.12,7.21,3.41,2.61,4.92,1.95,9.83
CUST007126,Students,44,Other,Hyderabad,Metro,Consultant,19099,5,1,Card,2.37,1.53,5.48,3.25,9.86,1.8,3.72,2.67,1.3
CUST007127,Health Conscious,49,Male,Nagpur,Tier-2,Engineer,69948,1,1,Card,1.42,7.89,4.61,8.0,3.82,3.04,3.94,3.21,6.48
CUST007128,Students,36,Male,Hyderabad,Metro,Consultant,21777,3,0,COD,2.93,8.5,6.9,3.46,7.01,5.23,2.02,9.07,1.28
CUST007129,Health Conscious,35,Male,Hyderabad,Metro,Teacher,64623,4,0,Card,3.3,7.38,2.04,8.78,3.42,9.35,2.0,2.57,8.43
CUST007130,Families,35,Male,Indore,Tier-2,Doctor,97091,5,1,Card,4.01,5.26,2.66,5.16,6.41,2.75,4.13,3.91,2.82
CUST007131,Health Conscious,25,Female,Pune,Tier-1,Business,77052,1,0,COD,6.95,9.07,3.77,9.62,3.92,5.41,6.7,7.21,3.8
CUST007132,Young Professionals,30,Other,Jaipur,Tier-1,Doctor,148610,4,1,COD,8.98,4.64,7.23,5.29,2.51,2.45,3.2,5.59,6.33
CUST007133,Health Conscious,57,Other,Mumbai,Metro,Consultant,163063,1,0,COD,7.78,5.72,4.71,8.95,4.96,2.07,6.55,9.56,9.9
CUST007134,Families,23,Male,Nagpur,Tier-2,Manager,77816,4,0,UPI,6.44,3.13,2.22,5.28,7.22,3.72,6.49,6.28,9.41
CUST007135,Families,39,Other,Nagpur,Tier-2,Teacher,84966,1,1,UPI,5.73,1.15,3.5,7.73,5.06,2.74,2.65,4.61,5.29
CUST007136,Families,25,Other,Pune,Tier-1,Manager,71642,1,0,COD,8.21,8.67,4.55,6.27,5.68,9.3,8.85,6.44,6.36
CUST007137,Young Professionals,23,Female,Ahmedabad,Tier-1,Student,123714,4,0,Wallet,1.07,5.0,9.51,5.9,4.78,3.54,2.53,2.54,1.96
CUST007138,Families,19,Female,Jaipur,Tier-1,Business,103802,3,1,COD,1.41,5.79,3.6,7.45,6.44,6.75,2.51,4.65,9.9
CUST007139,Students,26,Other,Bengaluru,Metro,Teacher,27580,1,1,Card,6.91,4.63,5.15,5.78,8.06,5.45,5.94,5.61,6.89
CUST007140,Families,32,Other,Nagpur,Tier-2,Designer,99794,5,0,COD,9.52,7.25,2.83,5.51,7.87,1.58,4.32,9.46,5.21
CUST007141,Young Professionals,53,Male,Hyderabad,Metro,Student,131593,1,1,Card,8.17,9.4,8.99,8.14,2.84,2.96,4.27,4.26,5.18
CUST007142,Families,27,Female,Nagpur,Tier-2,Manager,77566,2,1,Wallet,7.91,7.92,3.31,5.95,5.08,8.39,5.85,1.45,3.66
CUST007143,Students,38,Other,Ahmedabad,Tier-1,Student,18808,4,0,Card,8.69,8.41,6.18,3.89,9.78,2.64,1.71,9.43,1.35
CUST007144,Students,44,Other,Lucknow,Tier-2,Engineer,26828,2,1,UPI,6.42,1.22,7.45,3.13,8.46,6.56,1.1,4.16,1.28
CUST007145,Students,50,Other,Lucknow,Tier-2,Engineer,15057,4,1,COD,1.64,6.37,5.5,5.18,7.34,7.67,9.15,8.22,9.61
CUST007146,Young Professionals,20,Male,Ahmedabad,Tier-1,Doctor,133888,3,1,UPI,1.08,1.76,8.0,8.86,2.63,9.04,5.09,5.98,9.31
CUST007147,Health Conscious,40,Other,Hyderabad,Metro,Engineer,175788,5,1,Wallet,3.44,2.85,3.71,8.61,2.4,1.13,8.21,8.12,3.1
CUST007148,Students,56,Male,Hyderabad,Metro,Doctor,39343,5,1,Wallet,6.8,7.54,5.01,5.98,9.78,5.6,4.47,3.27,2.46
CUST007149,Young Professionals,24,Other,Mumbai,Metro,Designer,121589,3,1,Wallet,1.15,3.45,7.43,8.96,2.96,2.45,2.85,3.42,8.1
CUST007150,Families,47,Female,Indore,Tier-2,Consultant,51214,3,1,COD,3.19,8.23,4.55,6.79,6.68,9.04,8.88,7.74,6.66
CUST007151,Students,25,Male,Bengaluru,Metro,Teacher,24486,5,0,COD,9.25,3.69,8.54,4.14,9.08,9.49,5.04,5.28,1.47
CUST007152,Health Conscious,41,Other,Bengaluru,Metro,Teacher,108874,2,0,COD,9.34,6.31,4.0,8.05,2.16,4.69,1.83,7.42,1.62
CUST007153,Families,19,Other,Ahmedabad,Tier-1,Doctor,57058,3,0,Wallet,8.51,7.87,4.16,6.55,7.88,9.22,1.46,1.65,1.43
CUST007154,Young Professionals,33,Other,Nagpur,Tier-2,Manager,124215,2,1,Wallet,2.81,1.1,6.18,7.8,4.69,1.33,3.73,2.85,4.79
CUST007155,Students,26,Other,Delhi,Metro,Student,25424,5,1,Card,2.75,2.8,8.35,3.69,9.77,5.19,9.89,5.33,6.86
CUST007156,Health Conscious,58,Female,Lucknow,Tier-2,Manager,121870,4,1,Wallet,2.07,9.88,3.39,8.44,4.26,9.96,8.78,3.37,2.31
CUST007157,Young Professionals,60,Male,Pune,Tier-1,Engineer,54391,2,1,COD,3.0,5.67,8.0,7.39,4.34,3.4,6.72,8.43,7.54
CUST007158,Students,47,Female,Hyderabad,Metro,Consultant,29854,3,1,Wallet,5.12,2.57,5.9,6.55,7.36,9.01,5.03,8.46,7.05
CUST007159,Families,38,Male,Mumbai,Metro,Business,118043,4,0,Card,8.26,9.29,2.83,6.19,7.15,1.66,7.34,7.62,4.14
CUST007160,Students,22,Other,Bengaluru,Metro,Engineer,20735,6,1,COD,6.88,2.94,6.01,3.59,8.46,4.9,7.7,7.01,4.45
CUST007161,Students,41,Other,Jaipur,Tier-1,Manager,25427,4,0,Card,5.02,5.12,5.32,6.96,7.73,1.97,4.17,5.46,6.64
CUST007162,Students,48,Female,Mumbai,Metro,Business,32557,6,0,Wallet,3.77,9.93,6.63,6.75,7.19,7.31,4.46,9.19,4.05
CUST007163,Families,54,Other,Nagpur,Tier-2,Business,105550,1,0,Card,3.57,8.93,3.82,7.59,5.32,3.88,3.27,2.55,5.66
CUST007164,Young Professionals,49,Other,Delhi,Metro,Designer,51435,6,0,Card,1.57,2.82,6.43,5.88,4.78,4.25,5.32,8.95,4.4
CUST007165,Health Conscious,52,Male,Pune,Tier-1,Doctor,60280,4,1,Wallet,8.47,3.88,2.77,8.84,2.39,4.74,1.24,1.11,3.73
CUST007166,Young Professionals,44,Female,Indore,Tier-2,Business,141521,2,0,UPI,8.21,4.53,8.23,7.17,3.39,9.33,9.91,2.55,6.53
CUST007167,Health Conscious,50,Female,Jaipur,Tier-1,Engineer,117644,6,0,Wallet,7.79,2.61,2.56,9.15,2.24,6.43,7.76,2.37,1.96
CUST007168,Young Professionals,37,Male,Jaipur,Tier-1,Engineer,139831,5,0,UPI,3.37,5.4,9.85,7.02,4.14,8.81,6.72,4.9,2.95
CUST007169,Students,22,Female,Bengaluru,Metro,Student,26996,4,1,COD,5.59,1.63,5.34,4.15,7.8,1.18,3.87,7.12,6.21
CUST007170,Health Conscious,46,Other,Pune,Tier-1,Manager,117925,2,0,UPI,2.01,2.13,4.89,9.35,3.84,3.73,5.12,1.74,4.82
CUST007171,Health Conscious,52,Male,Pune,Tier-1,Business,166975,4,1,COD,7.58,7.46,2.63,9.52,2.8,2.92,2.45,6.47,3.91
CUST007172,Health Conscious,29,Female,Delhi,Metro,Teacher,170543,2,0,Wallet,8.53,5.81,4.15,9.59,4.24,4.63,2.81,8.59,3.41
CUST007173,Health Conscious,51,Male,Jaipur,Tier-1,Student,74246,4,0,UPI,5.49,8.77,3.13,9.93,3.45,1.49,2.25,9.62,5.2
CUST007174,Students,42,Male,Bengaluru,Metro,Student,25292,4,0,UPI,5.75,3.73,6.4,4.93,9.33,1.07,1.41,3.66,8.99
CUST007175,Health Conscious,41,Other,Lucknow,Tier-2,Designer,147003,5,1,Card,4.65,3.63,4.27,8.07,3.73,7.9,2.11,5.66,3.02
CUST007176,Students,26,Female,Indore,Tier-2,Consultant,21528,2,1,Wallet,9.24,6.04,5.74,3.53,8.48,4.8,7.15,8.71,9.47
CUST007177,Health Conscious,28,Male,Lucknow,Tier-2,Manager,139276,5,1,Card,9.1,3.99,2.37,9.29,2.87,6.67,1.92,5.0,3.4
CUST007178,Families,48,Male,Bengaluru,Metro,Student,98121,1,0,Wallet,5.85,6.64,4.79,6.61,7.27,8.01,8.92,5.83,8.18
CUST007179,Health Conscious,18,Male,Bengaluru,Metro,Student,81637,2,0,Card,3.43,5.91,4.17,8.89,3.09,5.35,1.58,9.68,2.26
CUST007180,Young Professionals,60,Female,Pune,Tier-1,Designer,110633,4,1,Wallet,7.01,6.51,6.87,5.73,5.18,8.6,1.35,4.67,5.92
CUST007181,Students,23,Female,Mumbai,Metro,Engineer,23385,4,0,COD,3.86,3.24,5.12,6.67,8.66,6.2,1.79,3.31,3.22
CUST007182,Health Conscious,36,Other,Jaipur,Tier-1,Doctor,134874,5,1,Card,9.24,3.86,3.05,9.02,2.16,8.97,6.77,2.15,6.65
CUST007183,Families,27,Other,Jaipur,Tier-1,Doctor,95431,4,1,UPI,1.48,4.78,2.25,7.92,6.51,8.41,9.71,8.16,4.66
CUST007184,Young Professionals,29,Female,Delhi,Metro,Manager,86999,5,0,Card,5.77,4.59,7.74,6.84,3.9,1.48,2.01,6.54,8.16
CUST007185,Families,44,Female,Pune,Tier-1,Engineer,110593,2,1,Wallet,6.08,5.49,2.03,5.68,6.49,1.91,9.91,3.16,9.94
CUST007186,Families,22,Male,Lucknow,Tier-2,Engineer,71049,2,0,COD,2.35,2.5,3.82,7.93,6.26,2.29,8.36,4.38,5.32
CUST007187,Health Conscious,55,Male,Lucknow,Tier-2,Doctor,101235,4,1,COD,7.82,4.5,3.73,9.85,3.69,2.89,5.87,2.28,6.26
CUST007188,Families,30,Male,Hyderabad,Metro,Designer,93028,5,0,COD,3.62,7.4,4.27,7.28,5.49,6.24,1.14,4.15,9.7
CUST007189,Young Professionals,45,Male,Delhi,Metro,Teacher,74631,4,1,Card,3.95,3.94,6.36,5.98,4.35,8.53,5.54,7.09,1.97
CUST007190,Young Professionals,18,Female,Jaipur,Tier-1,Manager,80942,2,0,COD,4.41,6.1,6.67,8.27,2.95,7.43,8.97,9.12,2.74
CUST007191,Families,25,Male,Ahmedabad,Tier-1,Doctor,84991,6,0,UPI,4.65,2.08,2.33,5.27,5.06,9.79,2.94,5.69,5.78
CUST007192,Students,46,Female,Delhi,Metro,Doctor,21553,2,1,Card,1.79,7.08,5.29,3.53,9.87,4.55,2.68,3.84,8.68
CUST007193,Young Professionals,26,Female,Bengaluru,Metro,Engineer,52361,3,0,Wallet,9.28,3.25,9.63,6.43,2.35,1.95,2.61,7.14,5.98
CUST007194,Families,26,Other,Lucknow,Tier-2,Teacher,67890,5,1,COD,9.66,9.38,3.03,7.86,5.62,5.82,2.3,7.25,1.26
CUST007195,Young Professionals,43,Female,Indore,Tier-2,Student,53488,1,0,UPI,6.08,1.11,6.36,7.24,4.11,1.11,4.86,8.76,7.82
CUST007196,Families,34,Female,Indore,Tier-2,Manager,46529,3,0,Card,9.91,3.96,4.03,6.07,6.98,6.97,2.43,3.53,1.23
CUST007197,Families,37,Female,Indore,Tier-2,Manager,78218,1,0,Wallet,1.44,6.42,2.08,7.09,6.95,2.67,2.11,1.95,4.73
CUST007198,Young Professionals,60,Male,Pune,Tier-1,Teacher,111583,5,1,Card,9.49,6.03,6.37,5.27,4.37,1.78,9.62,1.08,8.09
CUST007199,Health Conscious,53,Male,Indore,Tier-2,Consultant,179107,4,1,Card,3.71,4.99,4.85,9.62,4.88,8.25,6.42,1.73,7.96
CUST007200,Families,35,Other,Hyderabad,Metro,Consultant,100598,2,1,UPI,4.65,4.95,2.45,6.9,6.96,2.11,3.74,3.0,3.69
CUST007201,Health Conscious,35,Other,Lucknow,Tier-2,Designer,134687,4,0,COD,7.79,4.52,4.05,9.04,3.6,1.91,2.88,7.24,3.24
CUST007202,Young Professionals,42,Male,Indore,Tier-2,Business,59670,1,1,Card,1.3,6.28,9.23,8.73,3.83,8.6,3.04,8.04,7.84
CUST007203,Health Conscious,29,Female,Jaipur,Tier-1,Business,73793,1,1,COD,7.39,9.02,2.38,8.36,3.17,7.06,3.23,4.07,4.58
CUST007204,Health Conscious,26,Male,Lucknow,Tier-2,Designer,117640,6,1,Card,7.25,3.54,3.95,9.97,4.75,6.53,6.85,1.4,8.24
CUST007205,Families,53,Other,Ahmedabad,Tier-1,Doctor,110644,5,1,UPI,7.88,6.45,4.07,6.18,5.61,7.05,6.37,4.13,5.77
CUST007206,Students,26,Female,Hyderabad,Metro,Student,25478,3,0,UPI,9.75,2.86,6.86,6.75,7.89,7.56,4.87,9.49,9.36
CUST007207,Families,32,Female,Nagpur,Tier-2,Student,111480,2,0,Card,9.42,8.01,4.13,6.41,7.27,4.45,6.41,3.14,8.4
CUST007208,Families,30,Female,Indore,Tier-2,Business,63479,3,1,Card,1.45,9.66,2.46,7.18,5.87,2.52,3.89,5.18,4.04
CUST007209,Young Professionals,34,Male,Delhi,Metro,Doctor,68500,6,1,Card,4.34,8.96,7.36,5.36,3.01,3.56,1.37,1.4,1.96
CUST007210,Health Conscious,58,Female,Nagpur,Tier-2,Manager,90106,1,0,Card,8.05,2.88,4.07,9.7,3.5,4.05,3.66,6.53,9.52
CUST007211,Families,44,Other,Delhi,Metro,Manager,111114,6,0,UPI,9.55,7.23,2.74,6.04,7.99,8.43,1.14,1.31,6.23
CUST007212,Students,59,Female,Delhi,Metro,Engineer,27966,4,1,Card,1.28,1.8,5.66,5.47,9.2,4.41,7.91,5.77,2.54
CUST007213,Students,30,Female,Lucknow,Tier-2,Doctor,34328,5,1,COD,1.98,1.45,7.23,6.44,9.98,1.26,2.32,2.86,3.47
CUST007214,Health Conscious,40,Male,Bengaluru,Metro,Designer,141460,1,0,Card,4.18,2.11,4.32,8.48,4.44,5.7,1.24,9.52,4.5
CUST007215,Health Conscious,25,Other,Mumbai,Metro,Doctor,116025,6,0,Card,6.79,9.98,2.76,8.02,2.21,9.83,3.77,4.64,9.56
CUST007216,Families,48,Male,Nagpur,Tier-2,Consultant,119891,1,1,Wallet,2.73,6.36,3.59,7.31,5.35,8.39,8.73,2.68,1.47
CUST007217,Health Conscious,37,Female,Bengaluru,Metro,Manager,65306,4,1,Card,3.36,2.9,4.26,8.31,3.42,6.95,9.83,7.33,6.89
CUST007218,Health Conscious,48,Other,Delhi,Metro,Engineer,119564,3,1,COD,3.59,2.85,4.9,9.74,3.5,1.75,6.84,9.63,4.69
CUST007219,Students,59,Female,Hyderabad,Metro,Doctor,28880,1,1,Card,1.3,6.59,7.39,5.96,9.13,9.76,9.61,8.79,3.57
CUST007220,Health Conscious,23,Other,Pune,Tier-1,Business,139332,5,0,Wallet,6.13,9.67,3.69,9.06,2.18,8.05,1.11,6.36,6.78
CUST007221,Students,30,Male,Bengaluru,Metro,Student,27178,6,1,Card,8.64,5.47,7.56,4.89,9.68,7.85,4.06,7.54,1.34
CUST007222,Health Conscious,43,Other,Bengaluru,Metro,Designer,138996,5,1,UPI,4.83,6.32,4.65,8.02,4.37,3.25,5.08,8.55,3.67
CUST007223,Health Conscious,36,Male,Hyderabad,Metro,Teacher,115463,4,1,UPI,4.86,3.21,2.36,9.46,4.09,9.55,3.11,2.55,5.23
CUST007224,Families,58,Female,Hyderabad,Metro,Student,69211,1,1,Wallet,9.61,2.67,4.3,7.66,6.14,3.78,1.02,7.79,2.41
CUST007225,Families,38,Male,Nagpur,Tier-2,Engineer,77769,4,1,COD,1.4,8.8,3.7,5.42,7.1,1.41,3.42,2.94,5.36
CUST007226,Health Conscious,36,Other,Mumbai,Metro,Consultant,141985,3,0,Wallet,7.05,4.79,4.27,8.29,3.6,8.31,9.18,7.13,8.66
CUST007227,Families,57,Other,Nagpur,Tier-2,Business,61453,2,1,UPI,7.93,2.89,4.23,5.01,7.68,9.63,6.49,3.44,4.07
CUST007228,Students,25,Female,Delhi,Metro,Doctor,24135,5,1,COD,9.46,1.31,6.31,3.27,9.35,6.64,5.71,8.01,6.47
CUST007229,Young Professionals,58,Male,Delhi,Metro,Teacher,77120,1,1,Wallet,3.51,7.13,6.45,5.12,5.02,6.13,4.45,5.64,5.65
CUST007230,Young Professionals,27,Male,Pune,Tier-1,Consultant,145641,6,1,Card,2.2,2.72,9.86,7.19,3.99,2.23,5.07,8.9,3.46
CUST007231,Families,24,Female,Mumbai,Metro,Teacher,94174,4,1,COD,2.84,2.79,4.31,5.12,6.57,7.27,5.59,1.62,3.17
CUST007232,Health Conscious,33,Other,Bengaluru,Metro,Designer,170683,5,0,Wallet,5.64,5.26,4.38,8.74,3.93,7.02,7.34,5.97,1.5
CUST007233,Students,31,Female,Bengaluru,Metro,Manager,34635,2,0,COD,1.22,8.38,8.21,6.14,8.29,1.66,5.17,4.68,5.11
CUST007234,Health Conscious,46,Male,Jaipur,Tier-1,Manager,108936,3,0,UPI,9.58,2.4,4.9,8.38,4.42,3.79,2.74,5.53,4.24
CUST007235,Young Professionals,57,Other,Nagpur,Tier-2,Doctor,90336,3,1,Card,6.91,5.1,6.86,8.71,2.38,4.59,6.13,7.52,8.38
CUST007236,Young Professionals,37,Male,Hyderabad,Metro,Designer,57597,1,1,Card,4.29,3.24,8.92,6.0,3.74,6.22,6.67,7.76,7.05
CUST007237,Families,20,Other,Delhi,Metro,Manager,86340,4,1,Card,2.03,9.4,3.18,5.7,6.43,5.8,5.64,1.13,8.61
CUST007238,Young Professionals,51,Male,Delhi,Metro,Business,56694,6,0,COD,5.45,6.7,6.52,8.24,3.04,9.8,5.73,9.49,1.9
CUST007239,Young Professionals,47,Other,Nagpur,Tier-2,Designer,77408,5,1,Wallet,5.01,5.61,7.45,8.97,3.4,1.74,7.99,6.51,9.91
CUST007240,Young Professionals,56,Female,Jaipur,Tier-1,Student,72180,3,0,Card,8.54,6.63,8.1,8.01,5.84,9.55,3.74,6.06,4.37
CUST007241,Health Conscious,25,Male,Mumbai,Metro,Designer,163423,3,0,UPI,4.38,2.04,4.95,8.74,2.03,1.94,5.15,9.03,8.78
CUST007242,Health Conscious,55,Male,Bengaluru,Metro,Student,65169,1,1,Wallet,1.96,4.06,3.01,8.12,3.22,8.96,4.35,3.14,5.52
CUST007243,Families,34,Other,Jaipur,Tier-1,Doctor,107834,5,0,UPI,8.05,7.89,4.75,6.11,7.78,7.8,8.39,1.51,8.53
CUST007244,Health Conscious,40,Other,Jaipur,Tier-1,Consultant,118028,4,1,COD,8.99,3.17,2.05,9.92,3.23,2.34,1.45,6.22,5.44
CUST007245,Students,50,Female,Lucknow,Tier-2,Manager,16673,1,1,Card,4.55,3.49,7.14,5.09,8.29,9.13,1.89,1.93,3.28
CUST007246,Students,22,Male,Jaipur,Tier-1,Business,21588,5,1,Card,8.03,1.79,8.27,4.74,9.74,4.12,7.45,1.2,6.59
CUST007247,Health Conscious,41,Other,Delhi,Metro,Manager,164382,3,1,COD,2.39,1.07,3.23,9.02,4.93,6.99,8.2,5.58,6.29
CUST007248,Students,31,Male,Delhi,Metro,Manager,31260,4,0,COD,8.62,4.75,8.3,5.39,7.6,8.49,3.2,7.34,1.16
CUST007249,Young Professionals,51,Male,Hyderabad,Metro,Designer,144999,2,1,COD,1.3,3.94,7.63,5.36,4.09,2.48,2.13,5.79,4.83
CUST007250,Health Conscious,32,Female,Indore,Tier-2,Teacher,97342,5,1,Wallet,7.4,8.67,2.6,8.6,3.8,8.5,7.33,6.58,9.03
CUST007251,Families,49,Male,Mumbai,Metro,Consultant,79377,6,0,Wallet,2.38,1.87,3.22,5.49,6.68,5.83,5.66,2.96,7.72
CUST007252,Health Conscious,21,Male,Pune,Tier-1,Doctor,148565,4,1,Wallet,1.5,2.29,2.52,9.88,3.29,8.66,1.71,8.42,4.95
CUST007253,Young Professionals,38,Other,Jaipur,Tier-1,Teacher,59420,4,0,COD,5.8,5.13,9.11,6.48,3.06,4.48,6.48,9.12,8.46
CUST007254,Families,37,Male,Bengaluru,Metro,Consultant,52500,3,0,COD,7.79,3.07,4.93,6.0,5.17,6.9,3.19,5.13,8.72
CUST007255,Health Conscious,55,Female,Nagpur,Tier-2,Teacher,157527,5,0,UPI,6.38,1.01,2.41,8.19,3.35,1.11,4.15,2.02,8.28
CUST007256,Students,60,Male,Delhi,Metro,Student,24201,1,1,Wallet,3.86,8.66,8.63,4.64,7.16,3.22,7.42,8.57,8.99
CUST007257,Families,50,Other,Indore,Tier-2,Consultant,70134,1,0,COD,5.04,1.81,2.82,6.39,5.56,8.97,1.43,6.68,4.82
CUST007258,Students,37,Female,Mumbai,Metro,Doctor,31272,4,0,Card,9.09,1.04,5.99,3.94,8.08,7.03,6.6,6.63,2.99
CUST007259,Health Conscious,29,Male,Pune,Tier-1,Consultant,72901,4,0,COD,9.39,9.1,3.72,8.44,3.15,4.07,4.81,7.53,5.75
