order_item_id,order_id,product_id,quantity,unit_price,discount,final_price
ITEM00316293,ORD0092335,PROD01136,1,512.42,64.19,512.42
ITEM00316294,ORD0085608,PROD00449,3,60.42,6.14,181.26
ITEM00316295,ORD0078951,PROD01038,1,73.62,1.6,73.62
ITEM00316296,ORD0083732,PROD01649,1,347.86,53.68,347.86
ITEM00316297,ORD0037054,PROD01982,3,437.41,81.72,1312.23
ITEM00316298,ORD0083346,PROD01239,1,304.48,30.69,304.48
ITEM00316299,ORD0061303,PROD01766,2,346.36,65.06,692.72
ITEM00316300,ORD0042054,PROD00386,2,255.92,47.46,511.84
ITEM00316301,ORD0055774,PROD01159,1,174.63,14.92,174.63
ITEM00316302,ORD0077047,PROD01469,4,489.28,30.76,1957.12
ITEM00316303,ORD0002047,PROD00179,2,629.73,7.73,1259.46
ITEM00316304,ORD0025796,PROD00145,3,631.06,35.78,1893.18
ITEM00316305,ORD0073591,PROD00751,1,89.83,3.22,89.83
ITEM00316306,ORD0044968,PROD00941,4,61.38,2.52,245.52
ITEM00316307,ORD0004952,PROD00681,3,73.18,8.39,219.54
ITEM00316308,ORD0039415,PROD00177,3,113.3,22.09,339.9
ITEM00316309,ORD0061020,PROD00245,2,104.38,13.93,208.76
ITEM00316310,ORD0092232,PROD01123,2,455.06,79.15,910.12
ITEM00316311,ORD0040241,PROD01877,3,51.91,5.85,155.73
ITEM00316312,ORD0002655,PROD01435,1,310.83,50.01,310.83
ITEM00316313,ORD0003094,PROD01257,4,114.34,10.34,457.36
ITEM00316314,ORD0095342,PROD00884,1,94.16,15.19,94.16
ITEM00316315,ORD0041547,PROD01389,3,552.21,47.77,1656.63
ITEM00316316,ORD0078967,PROD01010,3,473.36,83.42,1420.08
ITEM00316317,ORD0018651,PROD01665,3,129.68,12.8,389.04
ITEM00316318,ORD0025388,PROD00827,4,240.55,5.94,962.2
ITEM00316319,ORD0095172,PROD01413,4,672.57,116.11,2690.28
ITEM00316320,ORD0066049,PROD00663,3,497.78,17.83,1493.34
ITEM00316321,ORD0012376,PROD00637,1,224.65,44.13,224.65
ITEM00316322,ORD0003211,PROD00259,1,632.13,66.53,632.13
ITEM00316323,ORD0028897,PROD00062,3,289.83,28.74,869.49
ITEM00316324,ORD0035092,PROD01805,2,277.98,51.52,555.96
ITEM00316325,ORD0098922,PROD01809,2,203.13,18.11,406.26
ITEM00316326,ORD0076074,PROD00766,3,250.38,48.21,751.14
ITEM00316327,ORD0051922,PROD00475,1,406.72,9.49,406.72
ITEM00316328,ORD0073535,PROD01350,1,333.61,16.7,333.61
ITEM00316329,ORD0020258,PROD00965,3,370.78,10.35,1112.34
ITEM00316330,ORD0008878,PROD01488,3,270.81,39.82,812.43
ITEM00316331,ORD0047329,PROD00655,4,189.08,0.26,756.32
ITEM00316332,ORD0044068,PROD01268,4,483.83,58.67,1935.32
ITEM00316333,ORD0006937,PROD01598,4,323.2,3.92,1292.8
ITEM00316334,ORD0063225,PROD01362,2,86.84,12.55,173.68
ITEM00316335,ORD0093329,PROD01854,1,336.48,47.7,336.48
ITEM00316336,ORD0000969,PROD00608,4,372.17,68.78,1488.68
ITEM00316337,ORD0071629,PROD00492,4,486.83,79.34,1947.32
ITEM00316338,ORD0088405,PROD01458,4,48.91,4.32,195.64
ITEM00316339,ORD0085068,PROD00376,4,617.4,69.57,2469.6
ITEM00316340,ORD0065995,PROD01315,3,288.85,21.16,866.55
ITEM00316341,ORD0027930,PROD01341,3,209.91,15.25,629.73
ITEM00316342,ORD0043047,PROD00049,4,484.47,87.14,1937.88
ITEM00316343,ORD0039711,PROD00686,4,522.94,48.11,2091.76
ITEM00316344,ORD0040233,PROD01201,3,523.74,39.46,1571.22
ITEM00316345,ORD0050915,PROD00980,3,421.58,62.61,1264.74
ITEM00316346,ORD0073036,PROD01924,2,334.39,44.02,668.78
ITEM00316347,ORD0018902,PROD00816,3,477.14,22.32,1431.42
ITEM00316348,ORD0011738,PROD00795,3,223.93,5.14,671.79
ITEM00316349,ORD0097954,PROD00189,2,155.19,7.84,310.38
ITEM00316350,ORD0012869,PROD00271,3,236.62,24.03,709.86
ITEM00316351,ORD0064716,PROD00650,2,305.84,0.07,611.68
ITEM00316352,ORD0054810,PROD00784,3,544.57,22.41,1633.71
ITEM00316353,ORD0015911,PROD00152,4,545.68,20.75,2182.72
ITEM00316354,ORD0008680,PROD01049,1,189.31,35.33,189.31
ITEM00316355,ORD0016155,PROD00242,2,314.29,48,628.58
ITEM00316356,ORD0052080,PROD01976,3,453.57,11.55,1360.71
ITEM00316357,ORD0023055,PROD00973,4,466.43,64.38,1865.72
ITEM00316358,ORD0080693,PROD00990,2,185.49,8.97,370.98
ITEM00316359,ORD0030440,PROD00800,4,673.33,108.76,2693.32
ITEM00316360,ORD0010273,PROD00334,3,365.14,52.06,1095.42
ITEM00316361,ORD0038491,PROD01946,4,661.97,83.18,2647.88
ITEM00316362,ORD0031302,PROD01547,2,399.03,39.09,798.06
ITEM00316363,ORD0044837,PROD01807,2,531.91,14.05,1063.82
ITEM00316364,ORD0067085,PROD00688,1,586.34,16.83,586.34
ITEM00316365,ORD0010813,PROD00119,4,517.29,6.13,2069.16
ITEM00316366,ORD0047305,PROD01204,3,258.73,30.66,776.19
ITEM00316367,ORD0088640,PROD01252,1,611.62,40.41,611.62
ITEM00316368,ORD0097746,PROD00621,1,533.94,3.16,533.94
ITEM00316369,ORD0078782,PROD01536,2,158.86,3.59,317.72
ITEM00316370,ORD0044676,PROD01396,1,281.28,48.58,281.28
ITEM00316371,ORD0000941,PROD01260,1,115.07,20.41,115.07
ITEM00316372,ORD0000340,PROD00765,3,176.12,4.95,528.36
ITEM00316373,ORD0000486,PROD00550,2,666.47,4.29,1332.94
ITEM00316374,ORD0071119,PROD00623,3,226.82,8.62,680.46
ITEM00316375,ORD0073337,PROD01846,3,170.16,3.9,510.48
ITEM00316376,ORD0097391,PROD01935,1,175.12,15.65,175.12
ITEM00316377,ORD0014532,PROD00589,1,319.93,3.21,319.93
ITEM00316378,ORD0006015,PROD00850,1,79.03,14.1,79.03
ITEM00316379,ORD0024866,PROD00840,3,473.54,52.69,1420.62
ITEM00316380,ORD0038869,PROD00184,4,663.04,30.96,2652.16
ITEM00316381,ORD0048632,PROD00403,1,329.72,60.47,329.72
ITEM00316382,ORD0022790,PROD01533,4,538.27,64.42,2153.08
ITEM00316383,ORD0050139,PROD00080,1,403.4,63.26,403.4
ITEM00316384,ORD0036412,PROD00347,1,541.21,100.27,541.21
ITEM00316385,ORD0022166,PROD00568,1,222.8,27.35,222.8
ITEM00316386,ORD0037972,PROD00464,2,290.57,12.58,581.14
ITEM00316387,ORD0095521,PROD00034,1,86.42,6.85,86.42
ITEM00316388,ORD0033108,PROD00276,1,539.07,18.81,539.07
ITEM00316389,ORD0014111,PROD01737,1,462.2,12.87,462.2
ITEM00316390,ORD0017231,PROD00930,2,444.92,81.42,889.84
ITEM00316391,ORD0061087,PROD01505,3,598.46,77.84,1795.38
ITEM00316392,ORD0036136,PROD00587,2,607.12,1.33,1214.24
ITEM00316393,ORD0027643,PROD00096,2,556.44,60.68,1112.88
ITEM00316394,ORD0003643,PROD01052,2,493.81,30.44,987.62
ITEM00316395,ORD0075946,PROD01567,1,108,19.05,108
ITEM00316396,ORD0051050,PROD01788,3,479.99,7.5,1439.97
ITEM00316397,ORD0013019,PROD00138,4,139.27,8.57,557.08
ITEM00316398,ORD0017570,PROD00620,2,540.8,21.33,1081.6
ITEM00316399,ORD0037477,PROD01601,4,344,51.5,1376
ITEM00316400,ORD0029937,PROD01720,3,198.64,24.04,595.92
ITEM00316401,ORD0052778,PROD01202,3,671.43,11.73,2014.29
ITEM00316402,ORD0087601,PROD01257,2,451.8,82.55,903.6
ITEM00316403,ORD0068416,PROD01644,4,400.14,78.34,1600.56
ITEM00316404,ORD0045666,PROD00232,3,502.52,70.53,1507.56
ITEM00316405,ORD0074389,PROD01748,1,640.49,34.94,640.49
ITEM00316406,ORD0020188,PROD01291,1,394.69,20.75,394.69
ITEM00316407,ORD0040683,PROD00092,3,586.15,7.2,1758.45
ITEM00316408,ORD0021667,PROD01267,2,295.09,11.62,590.18
ITEM00316409,ORD0066026,PROD01215,3,685.5,135.67,2056.5
ITEM00316410,ORD0072560,PROD00463,2,615.85,88.89,1231.7
ITEM00316411,ORD0030457,PROD00358,4,412.28,5.22,1649.12
ITEM00316412,ORD0094171,PROD01730,4,193.22,21.51,772.88
ITEM00316413,ORD0060242,PROD01521,1,250.69,5.39,250.69
ITEM00316414,ORD0095842,PROD00462,1,97.25,1.71,97.25
ITEM00316415,ORD0063221,PROD00110,1,622.04,16.57,622.04
ITEM00316416,ORD0049519,PROD00598,2,56.07,10.5,112.14
ITEM00316417,ORD0037080,PROD00667,1,369.63,25.16,369.63
ITEM00316418,ORD0005865,PROD00891,3,103.07,16.13,309.21
ITEM00316419,ORD0063838,PROD00897,3,164.11,25.9,492.33
ITEM00316420,ORD0055704,PROD01838,3,192.94,31.55,578.82
ITEM00316421,ORD0066728,PROD00687,2,679.05,101.55,1358.1
ITEM00316422,ORD0016037,PROD00247,4,361.4,1.32,1445.6
ITEM00316423,ORD0041101,PROD01934,1,118.28,9,118.28
ITEM00316424,ORD0013030,PROD01715,3,314,38.83,942
ITEM00316425,ORD0044002,PROD00787,1,105.79,15.71,105.79
ITEM00316426,ORD0047398,PROD00306,2,350.84,26.36,701.68
ITEM00316427,ORD0050110,PROD01337,4,625.01,27.33,2500.04
ITEM00316428,ORD0079117,PROD00121,3,182.11,3.4,546.33
ITEM00316429,ORD0034328,PROD01361,4,641.22,66.61,2564.88
ITEM00316430,ORD0090021,PROD00275,2,404.28,26.46,808.56
ITEM00316431,ORD0027888,PROD00958,4,356.78,65.66,1427.12
ITEM00316432,ORD0077124,PROD00592,3,416.71,52.66,1250.13
ITEM00316433,ORD0031168,PROD00235,4,493.65,2.64,1974.6
ITEM00316434,ORD0004143,PROD00269,4,632.67,119.97,2530.68
ITEM00316435,ORD0071558,PROD01543,4,224.08,16.93,896.32
ITEM00316436,ORD0075209,PROD00992,3,338.2,10.3,1014.6
ITEM00316437,ORD0020744,PROD01700,3,88,3.73,264
ITEM00316438,ORD0030772,PROD00883,4,362.23,15.44,1448.92
ITEM00316439,ORD0008254,PROD00493,2,453.29,16.12,906.58
ITEM00316440,ORD0010401,PROD00546,3,480.04,9.64,1440.12
ITEM00316441,ORD0092389,PROD01984,4,451.74,83.13,1806.96
ITEM00316442,ORD0017525,PROD00268,3,671.48,96.46,2014.44
ITEM00316443,ORD0068755,PROD00435,1,59.58,4.89,59.58
ITEM00316444,ORD0059207,PROD01161,3,236.72,23.97,710.16
ITEM00316445,ORD0039775,PROD00778,2,692.52,90.76,1385.04
ITEM00316446,ORD0059181,PROD01895,2,598.95,55.81,1197.9
ITEM00316447,ORD0036007,PROD01079,3,47.92,1.47,143.76
ITEM00316448,ORD0055638,PROD01997,4,155.63,22.77,622.52
ITEM00316449,ORD0034694,PROD01992,4,537.16,64.67,2148.64
ITEM00316450,ORD0015853,PROD01124,4,650.96,50.39,2603.84
ITEM00316451,ORD0078243,PROD01965,3,209.93,18.09,629.79
ITEM00316452,ORD0030729,PROD01851,4,149.63,15.83,598.52
ITEM00316453,ORD0005133,PROD01698,4,137.47,2.3,549.88
ITEM00316454,ORD0014380,PROD00474,3,486.13,64.13,1458.39
ITEM00316455,ORD0058918,PROD00859,1,192.18,14.06,192.18
ITEM00316456,ORD0013872,PROD00644,3,585.29,87.58,1755.87
ITEM00316457,ORD0052233,PROD00586,4,43.7,2.78,174.8
ITEM00316458,ORD0012386,PROD00387,4,690.2,95.43,2760.8
ITEM00316459,ORD0070963,PROD00283,1,75.95,1.9,75.95
ITEM00316460,ORD0047334,PROD00104,4,217.99,26.56,871.96
ITEM00316461,ORD0072176,PROD01449,2,216.82,19.9,433.64
ITEM00316462,ORD0057872,PROD00641,3,648.19,18.4,1944.57
ITEM00316463,ORD0069427,PROD00845,1,215.15,35.74,215.15
ITEM00316464,ORD0030509,PROD01965,2,495.19,13.75,990.38
ITEM00316465,ORD0086115,PROD01038,2,91.98,10.34,183.96
ITEM00316466,ORD0023883,PROD01053,2,101.98,12.2,203.96
ITEM00316467,ORD0049078,PROD00069,1,691.64,55.64,691.64
ITEM00316468,ORD0009559,PROD00291,1,264.78,16.58,264.78
ITEM00316469,ORD0074245,PROD00265,1,280.77,36.02,280.77
ITEM00316470,ORD0075028,PROD01687,1,616.7,44.3,616.7
ITEM00316471,ORD0005152,PROD00874,4,423.17,25.2,1692.68
ITEM00316472,ORD0089380,PROD00020,3,651.25,110.88,1953.75
ITEM00316473,ORD0084795,PROD00121,1,695.41,65.23,695.41
ITEM00316474,ORD0031623,PROD00317,3,534.5,74.73,1603.5
ITEM00316475,ORD0003430,PROD00926,1,77.28,8.1,77.28
ITEM00316476,ORD0058259,PROD01601,3,446.07,3.77,1338.21
ITEM00316477,ORD0089191,PROD01172,1,195.94,25.25,195.94
ITEM00316478,ORD0096355,PROD01164,3,510.28,35.68,1530.84
ITEM00316479,ORD0022442,PROD01519,2,139.71,5.35,279.42
ITEM00316480,ORD0072641,PROD01139,3,634.03,82.97,1902.09
ITEM00316481,ORD0098656,PROD01855,1,405.36,51.22,405.36
ITEM00316482,ORD0064817,PROD00988,2,229.17,29.13,458.34
ITEM00316483,ORD0002369,PROD00833,2,53.69,9.13,107.38
ITEM00316484,ORD0095635,PROD01149,2,511.54,62.62,1023.08
ITEM00316485,ORD0011839,PROD01011,1,142.54,10.05,142.54
ITEM00316486,ORD0089660,PROD01753,2,560.27,99.91,1120.54
ITEM00316487,ORD0021458,PROD01516,2,54.85,1.25,109.7
ITEM00316488,ORD0045387,PROD01518,3,112.38,11.72,337.14
ITEM00316489,ORD0041203,PROD00515,4,275.64,8.61,1102.56
ITEM00316490,ORD0042573,PROD00747,2,408.27,59.21,816.54
ITEM00316491,ORD0079698,PROD01893,2,198.56,20.32,397.12
ITEM00316492,ORD0005663,PROD00515,2,55.67,8.97,111.34
ITEM00316493,ORD0020093,PROD01424,3,573.65,18.26,1720.95
ITEM00316494,ORD0069312,PROD01425,3,360.13,12.04,1080.39
ITEM00316495,ORD0058716,PROD01387,2,66.8,4.71,133.6
ITEM00316496,ORD0003962,PROD00512,4,50.1,6.83,200.4
ITEM00316497,ORD0083054,PROD01928,2,388.06,66.43,776.12
ITEM00316498,ORD0069721,PROD01944,1,514.45,86.75,514.45
ITEM00316499,ORD0053910,PROD01431,2,493.61,13.15,987.22
ITEM00316500,ORD0055056,PROD01295,3,670.21,121.12,2010.63
ITEM00316501,ORD0038498,PROD00448,1,471.76,33.5,471.76
ITEM00316502,ORD0017217,PROD00117,2,512.51,31.95,1025.02
ITEM00316503,ORD0020420,PROD01769,2,164.12,9.2,328.24
ITEM00316504,ORD0045826,PROD00386,4,559.24,63.51,2236.96
ITEM00316505,ORD0024109,PROD01900,4,80.73,3.2,322.92
ITEM00316506,ORD0083388,PROD00676,2,54.58,9.85,109.16
ITEM00316507,ORD0081486,PROD01531,2,170.8,2.07,341.6
ITEM00316508,ORD0042976,PROD01591,4,308.58,40.7,1234.32
ITEM00316509,ORD0024596,PROD00975,2,179.77,32.76,359.54
ITEM00316510,ORD0029571,PROD00621,2,504.35,74.5,1008.7
ITEM00316511,ORD0004631,PROD01370,2,681.06,132.41,1362.12
ITEM00316512,ORD0056872,PROD00356,4,91.17,7.3,364.68
ITEM00316513,ORD0069459,PROD01901,3,381.45,72.77,1144.35
ITEM00316514,ORD0048502,PROD01640,4,242.78,27.91,971.12
ITEM00316515,ORD0051154,PROD00189,1,210.83,41.84,210.83
ITEM00316516,ORD0097276,PROD01410,1,692.32,20.67,692.32
ITEM00316517,ORD0017652,PROD01109,4,239.92,17.37,959.68
ITEM00316518,ORD0014819,PROD01465,4,653.42,108.46,2613.68
ITEM00316519,ORD0066131,PROD01006,4,258.28,40.53,1033.12
ITEM00316520,ORD0072617,PROD01268,3,424.08,31.27,1272.24
ITEM00316521,ORD0001579,PROD01104,3,586.09,75.47,1758.27
ITEM00316522,ORD0027989,PROD00769,4,466.24,41.72,1864.96
ITEM00316523,ORD0059704,PROD01020,4,661.61,21.07,2646.44
ITEM00316524,ORD0025701,PROD00500,4,435.56,32.06,1742.24
ITEM00316525,ORD0082198,PROD00861,4,354.46,44.45,1417.84
ITEM00316526,ORD0057353,PROD01618,1,222.54,14.75,222.54
ITEM00316527,ORD0093751,PROD01923,2,364,53.23,728
ITEM00316528,ORD0020971,PROD00895,3,192.62,21.92,577.86
ITEM00316529,ORD0076486,PROD01983,4,476.31,48.46,1905.24
ITEM00316530,ORD0068122,PROD01692,4,46.35,0.46,185.4
ITEM00316531,ORD0078976,PROD00884,4,505.25,10.98,2021
ITEM00316532,ORD0044389,PROD00489,1,346.3,17.03,346.3
ITEM00316533,ORD0031893,PROD00166,2,399.63,5.19,799.26
ITEM00316534,ORD0038326,PROD00969,4,118.3,15.11,473.2
ITEM00316535,ORD0050326,PROD00672,4,46.83,0.55,187.32
ITEM00316536,ORD0053439,PROD01399,1,404.3,61.22,404.3
ITEM00316537,ORD0086665,PROD01166,1,538.49,0.65,538.49
ITEM00316538,ORD0008138,PROD00706,4,588.93,90.11,2355.72
ITEM00316539,ORD0008109,PROD00906,1,597.3,104.82,597.3
ITEM00316540,ORD0096920,PROD01399,2,661.69,69.78,1323.38
ITEM00316541,ORD0026536,PROD01880,4,635.35,51.26,2541.4
ITEM00316542,ORD0080527,PROD00169,4,198.95,24.2,795.8
ITEM00316543,ORD0057645,PROD01224,4,111.54,0.46,446.16
ITEM00316544,ORD0084068,PROD01342,1,171.93,33.45,171.93
ITEM00316545,ORD0097290,PROD01001,4,374.13,62.1,1496.52
ITEM00316546,ORD0056607,PROD00969,3,218.69,18.61,656.07
ITEM00316547,ORD0035693,PROD01218,2,227.23,7.89,454.46
ITEM00316548,ORD0070479,PROD00783,1,482.89,32.1,482.89
ITEM00316549,ORD0067375,PROD01958,1,115.58,6.23,115.58
ITEM00316550,ORD0046795,PROD01385,2,302.37,48.56,604.74
ITEM00316551,ORD0013534,PROD00393,1,324.34,54.94,324.34
ITEM00316552,ORD0009698,PROD01946,1,505.14,36.36,505.14
ITEM00316553,ORD0094319,PROD00196,4,81.1,6.59,324.4
ITEM00316554,ORD0014802,PROD00720,2,636.26,125.5,1272.52
ITEM00316555,ORD0085751,PROD00362,1,170.05,13.42,170.05
ITEM00316556,ORD0028696,PROD01476,4,245.89,31.65,983.56
ITEM00316557,ORD0057677,PROD01685,2,421.78,25.76,843.56
ITEM00316558,ORD0029792,PROD00127,2,682.07,21.58,1364.14
ITEM00316559,ORD0053804,PROD01668,4,652.9,96.44,2611.6
ITEM00316560,ORD0071189,PROD00243,3,54.03,9.45,162.09
ITEM00316561,ORD0016125,PROD01411,2,498.35,90.19,996.7
ITEM00316562,ORD0052308,PROD01414,1,594.43,54.2,594.43
ITEM00316563,ORD0099152,PROD01833,4,254.51,0.48,1018.04
ITEM00316564,ORD0077080,PROD00067,4,553.54,55.54,2214.16
ITEM00316565,ORD0026655,PROD00302,1,255.85,14.35,255.85
ITEM00316566,ORD0010527,PROD01431,2,463.98,83.45,927.96
ITEM00316567,ORD0069111,PROD00703,1,688.68,61.44,688.68
ITEM00316568,ORD0091161,PROD00672,2,403.57,38.92,807.14
ITEM00316569,ORD0014451,PROD00439,2,105.05,10.61,210.1
ITEM00316570,ORD0042124,PROD00609,2,642.96,77.06,1285.92
ITEM00316571,ORD0027130,PROD00997,1,390.29,66.92,390.29
ITEM00316572,ORD0080868,PROD01351,3,292.39,14.93,877.17
ITEM00316573,ORD0020161,PROD01465,3,361.07,61.21,1083.21
ITEM00316574,ORD0074422,PROD01076,1,575.66,83.7,575.66
ITEM00316575,ORD0029759,PROD00363,1,54.26,4.1,54.26
ITEM00316576,ORD0007547,PROD00365,3,58.56,11.51,175.68
ITEM00316577,ORD0080347,PROD00653,4,677.14,77.75,2708.56
ITEM00316578,ORD0003100,PROD01025,2,635.36,25.43,1270.72
ITEM00316579,ORD0099215,PROD00699,1,349.02,17.83,349.02
ITEM00316580,ORD0086949,PROD01080,2,613.48,88.24,1226.96
ITEM00316581,ORD0095704,PROD01199,1,266.42,32.16,266.42
ITEM00316582,ORD0043453,PROD00888,1,74.27,10.92,74.27
ITEM00316583,ORD0000836,PROD01890,3,90.64,17.9,271.92
ITEM00316584,ORD0019071,PROD01141,3,567.07,74.33,1701.21
ITEM00316585,ORD0004966,PROD01692,4,148.51,1.55,594.04
ITEM00316586,ORD0027564,PROD01353,1,652.81,59.13,652.81
ITEM00316587,ORD0019975,PROD00508,3,251.28,38.59,753.84
ITEM00316588,ORD0004966,PROD00451,1,359.77,6.79,359.77
ITEM00316589,ORD0055667,PROD01712,4,214.16,39.33,856.64
ITEM00316590,ORD0031170,PROD00918,2,121.99,24.21,243.98
ITEM00316591,ORD0072223,PROD00774,4,671.73,32.52,2686.92
ITEM00316592,ORD0039320,PROD01109,2,574.61,36.96,1149.22
ITEM00316593,ORD0020169,PROD00806,2,694.02,111.01,1388.04
ITEM00316594,ORD0081720,PROD01370,4,430.06,24.87,1720.24
ITEM00316595,ORD0041608,PROD00497,2,157.47,8.88,314.94
ITEM00316596,ORD0020929,PROD00933,2,346.84,31.62,693.68
ITEM00316597,ORD0032062,PROD00863,4,345.46,63.48,1381.84
ITEM00316598,ORD0045280,PROD00572,4,228.53,16.16,914.12
ITEM00316599,ORD0073663,PROD01831,2,234.23,39.21,468.46
ITEM00316600,ORD0090400,PROD00280,1,247.16,20.95,247.16
ITEM00316601,ORD0058457,PROD01131,4,438.94,44.58,1755.76
ITEM00316602,ORD0029338,PROD00565,2,149.5,1.87,299
ITEM00316603,ORD0065309,PROD01182,2,609.21,13.72,1218.42
ITEM00316604,ORD0037470,PROD00148,1,369.07,22.59,369.07
ITEM00316605,ORD0049929,PROD01036,3,668.8,98.66,2006.4
ITEM00316606,ORD0082365,PROD00517,1,307.73,18.19,307.73
ITEM00316607,ORD0042964,PROD00998,4,546.94,7.68,2187.76
ITEM00316608,ORD0012466,PROD00232,4,353.83,23.43,1415.32
ITEM00316609,ORD0048484,PROD00237,1,70.94,11.69,70.94
ITEM00316610,ORD0032470,PROD01152,2,51.42,2.26,102.84
ITEM00316611,ORD0083921,PROD00553,2,373.45,28.4,746.9
ITEM00316612,ORD0078530,PROD00741,3,410.68,62.41,1232.04
ITEM00316613,ORD0088506,PROD00714,2,659.12,67.84,1318.24
ITEM00316614,ORD0034144,PROD00565,3,621.6,72.5,1864.8
ITEM00316615,ORD0071060,PROD01027,2,180.38,1.23,360.76
ITEM00316616,ORD0060272,PROD00511,3,166.24,7.3,498.72
ITEM00316617,ORD0058699,PROD01923,4,55.5,10.09,222
ITEM00316618,ORD0051091,PROD00476,3,69.21,11.7,207.63
ITEM00316619,ORD0078143,PROD01565,3,100.31,3.8,300.93
ITEM00316620,ORD0042575,PROD01712,4,76.9,13.91,307.6
ITEM00316621,ORD0011828,PROD01807,1,408.36,31.32,408.36
ITEM00316622,ORD0047808,PROD01045,4,281.66,48.23,1126.64
ITEM00316623,ORD0056648,PROD00025,2,207.31,7.74,414.62
ITEM00316624,ORD0037205,PROD00709,4,219.79,5.35,879.16
ITEM00316625,ORD0083893,PROD00598,3,55,4.55,165
ITEM00316626,ORD0005612,PROD01233,3,273.42,51.91,820.26
ITEM00316627,ORD0079940,PROD01929,2,288.57,10.1,577.14
ITEM00316628,ORD0023033,PROD01504,1,292.08,42.59,292.08
ITEM00316629,ORD0088219,PROD01682,3,505.48,26.42,1516.44
ITEM00316630,ORD0073854,PROD00794,4,347.9,30.41,1391.6
ITEM00316631,ORD0044375,PROD00944,1,634.63,6.41,634.63
ITEM00316632,ORD0065424,PROD00496,1,194.5,15.85,194.5
ITEM00316633,ORD0029652,PROD01660,3,660.11,121.84,1980.33
ITEM00316634,ORD0035531,PROD00367,4,632.66,36.23,2530.64
ITEM00316635,ORD0095668,PROD00973,1,248.73,6.36,248.73
ITEM00316636,ORD0094138,PROD01249,3,59.47,3.91,178.41
ITEM00316637,ORD0029007,PROD01706,3,491.38,29.93,1474.14
ITEM00316638,ORD0047182,PROD00591,1,280.21,15,280.21
ITEM00316639,ORD0005726,PROD01790,1,647.97,116.72,647.97
ITEM00316640,ORD0059538,PROD00598,3,268.25,2.09,804.75
ITEM00316641,ORD0043765,PROD01272,4,279.46,2.09,1117.84
ITEM00316642,ORD0099686,PROD00707,3,490.85,75.65,1472.55
ITEM00316643,ORD0095967,PROD00545,3,560.28,63.04,1680.84
ITEM00316644,ORD0021437,PROD01527,2,593.67,27.03,1187.34
ITEM00316645,ORD0081057,PROD00523,2,677.62,70.98,1355.24
ITEM00316646,ORD0066869,PROD01781,4,686.96,21.78,2747.84
ITEM00316647,ORD0038559,PROD00574,2,179.55,24.58,359.1
ITEM00316648,ORD0064287,PROD01606,3,522.53,53.21,1567.59
ITEM00316649,ORD0004598,PROD00355,4,325.6,45.87,1302.4
ITEM00316650,ORD0092168,PROD00389,4,62.99,7.19,251.96
ITEM00316651,ORD0026052,PROD00073,1,260.68,29.86,260.68
ITEM00316652,ORD0081427,PROD00863,2,648.98,96.01,1297.96
ITEM00316653,ORD0074241,PROD01797,2,151.19,26.66,302.38
ITEM00316654,ORD0097660,PROD00929,3,475.37,76.64,1426.11
ITEM00316655,ORD0030063,PROD01834,2,156.06,8.87,312.12
ITEM00316656,ORD0071452,PROD01005,1,674.42,70.06,674.42
ITEM00316657,ORD0050720,PROD00449,4,300.01,36.13,1200.04
ITEM00316658,ORD0085912,PROD01403,4,681.88,19.69,2727.52
ITEM00316659,ORD0089608,PROD01551,1,502.53,95.15,502.53
ITEM00316660,ORD0096406,PROD01076,4,327.51,26.13,1310.04
ITEM00316661,ORD0067510,PROD01776,2,303.31,34.05,606.62
ITEM00316662,ORD0002739,PROD00468,2,98.34,7.72,196.68
ITEM00316663,ORD0056044,PROD00258,1,224.23,1.89,224.23
ITEM00316664,ORD0047639,PROD00696,3,148.08,8.05,444.24
ITEM00316665,ORD0076751,PROD01008,1,471.38,74.11,471.38
ITEM00316666,ORD0046085,PROD00119,3,606.65,49.09,1819.95
ITEM00316667,ORD0087095,PROD01361,3,583.69,101.01,1751.07
ITEM00316668,ORD0088687,PROD01514,3,177.04,23.49,531.12
ITEM00316669,ORD0084850,PROD00517,3,72.52,4.32,217.56
ITEM00316670,ORD0083702,PROD00911,4,437.29,57.83,1749.16
ITEM00316671,ORD0048372,PROD00435,4,433.55,26,1734.2
ITEM00316672,ORD0037853,PROD01466,3,209.82,27.92,629.46
ITEM00316673,ORD0050691,PROD00015,3,459.08,45.09,1377.24
ITEM00316674,ORD0051579,PROD00495,4,175.8,20.64,703.2
ITEM00316675,ORD0014526,PROD00105,4,147.09,13.29,588.36
ITEM00316676,ORD0053640,PROD01617,4,73.23,8.69,292.92
ITEM00316677,ORD0054112,PROD01504,3,257.4,0.36,772.2
ITEM00316678,ORD0014881,PROD00610,3,443.01,45.78,1329.03
ITEM00316679,ORD0085610,PROD01792,4,333.83,23.56,1335.32
ITEM00316680,ORD0027449,PROD00337,3,434.47,65.91,1303.41
ITEM00316681,ORD0002489,PROD00560,4,148.04,16.72,592.16
ITEM00316682,ORD0083822,PROD01556,3,563.61,2.53,1690.83
ITEM00316683,ORD0017788,PROD01918,1,226.45,24.52,226.45
ITEM00316684,ORD0028129,PROD00945,3,83.15,5.05,249.45
ITEM00316685,ORD0028079,PROD01307,1,334.99,49.4,334.99
ITEM00316686,ORD0019593,PROD00725,4,576.98,26.83,2307.92
ITEM00316687,ORD0011815,PROD01819,4,575.8,80.95,2303.2
